sub	MB	ME	stat	contrast	denoise	mask_name	mean_act	median_act
10188	1	1	zstat	11	none	FFA	0.18627225	0.13458873
10188	1	1	zstat	11	none	sCerb	-0.56415373	-0.636013
10188	1	1	zstat	11	none	iCerb	-0.68973213	-0.64226156
10188	1	1	zstat	11	none	Motor	0.06848299	0.09443726
10188	1	1	cope	11	none	VS	-405.13647	-353.6283
10188	1	1	cope	11	none	RVS	-368.3642	-321.01184
10188	1	1	cope	11	none	LVS	-569.539	-607.1648
10188	1	1	cope	11	none	vmPFC	-200.74011	-63.88889
10188	1	1	cope	11	none	FFA	70.59709	57.823265
10188	1	1	cope	11	none	sCerb	-326.71106	-349.5697
10188	1	1	cope	11	none	iCerb	-351.95392	-335.09833
10188	1	1	cope	11	none	Motor	14.702702	30.761312
10188	1	1	varcope	12	none	VS	291095.22	269018.88
10188	1	1	varcope	12	none	RVS	521669.97	252754.03
10188	1	1	varcope	12	none	LVS	517241.56	297241.9
10188	1	1	varcope	12	none	vmPFC	226116.64	149103.47
10188	1	1	varcope	12	none	FFA	207021.86	164482.62
10188	1	1	varcope	12	none	sCerb	314617.53	292972.9
10188	1	1	varcope	12	none	iCerb	240431.95	230363.73
10188	1	1	varcope	12	none	Motor	114340.48	88910.766
10188	1	1	zstat	12	none	VS	0.6855412	0.7047682
10188	1	1	zstat	12	none	RVS	0.29823822	0.32347465
10188	1	1	zstat	12	none	LVS	0.29366228	0.46411806
10188	1	1	zstat	12	none	vmPFC	0.58417594	0.6886545
10188	1	1	zstat	12	none	FFA	0.27682254	0.47867727
10188	1	1	zstat	12	none	sCerb	0.9670063	0.91449153
10188	1	1	zstat	12	none	iCerb	1.3399082	1.5109944
10188	1	1	zstat	12	none	Motor	1.5235217	1.4607874
10188	1	1	zstat	13	none	VS	0.3639471	0.23761398
10188	1	1	zstat	13	none	RVS	0.3003495	0.28326142
10188	1	1	zstat	13	none	LVS	0.3844139	0.29372326
10188	1	1	zstat	13	none	vmPFC	0.58662343	0.7789428
10188	1	1	zstat	13	none	FFA	-0.08981458	-0.21732613
10188	1	1	zstat	13	none	sCerb	0.21656343	0.22764008
10188	1	1	zstat	13	none	iCerb	-0.08991617	-0.042036947
10188	1	1	zstat	13	none	Motor	-0.30794382	-0.3001074
10188	1	1	cope	13	none	VS	149.99146	89.802216
10188	1	1	cope	13	none	RVS	67.432304	115.679855
10188	1	1	cope	13	none	LVS	142.2422	118.79525
10188	1	1	cope	13	none	vmPFC	238.19637	195.64886
10188	1	1	cope	13	none	FFA	39.77777	-58.347202
10188	1	1	cope	13	none	sCerb	87.35361	90.79793
10188	1	1	cope	13	none	iCerb	-30.374996	-12.938065
10188	1	1	cope	13	none	Motor	-73.1871	-67.03176
10188	3	1	varcope	13	none	VS	61095.25	56356.36
10188	3	1	varcope	13	none	RVS	113535.28	52316.22
10188	3	1	varcope	13	none	LVS	96464.41	67155.25
10188	3	1	varcope	13	none	vmPFC	49046.875	34765.65
10188	3	1	varcope	13	none	FFA	54608.07	39368.28
10188	3	1	varcope	13	none	sCerb	64261.746	59932.05
10188	3	1	varcope	13	none	iCerb	50410.375	48898.066
10188	3	1	varcope	13	none	Motor	26930.838	20830.244
10188	3	1	cope	12	none	VS	-135.5535	-154.0904
10188	3	1	cope	12	none	RVS	-142.2601	-144.46921
10188	3	1	cope	12	none	LVS	-95.085464	-112.68744
10188	3	1	cope	12	none	vmPFC	-15.183566	-4.201274
10188	3	1	cope	12	none	FFA	-250.6663	-152.27707
10188	3	1	cope	12	none	sCerb	304.00168	275.53687
10188	3	1	cope	12	none	iCerb	182.37088	184.48767
10188	3	1	cope	12	none	Motor	313.82852	228.6586
10188	3	1	varcope	11	none	VS	120548.97	111386.75
10188	3	1	varcope	11	none	RVS	223875.81	103786.59
10188	3	1	varcope	11	none	LVS	189675.64	132165.34
10188	3	1	varcope	11	none	vmPFC	96815.16	69167.06
10188	3	1	varcope	11	none	FFA	106912.81	77446.04
10188	3	1	varcope	11	none	sCerb	127718.305	119032.76
10188	3	1	varcope	11	none	iCerb	99845.35	96951.53
10188	3	1	varcope	11	none	Motor	52479.9	40589.54
10188	3	1	zstat	11	none	VS	-0.30356973	-0.34696802
10188	3	1	zstat	11	none	RVS	-0.60565007	-0.6756439
10188	3	1	zstat	11	none	LVS	-0.7178704	-0.6614417
10188	3	1	zstat	11	none	vmPFC	-0.09406786	0.033878174
10188	3	1	zstat	11	none	FFA	0.78887445	0.8731556
10188	3	1	zstat	11	none	sCerb	-0.05957018	-0.06088358
10188	3	1	zstat	11	none	iCerb	-0.46725366	-0.43903401
10188	3	1	zstat	11	none	Motor	-0.38489786	-0.42725316
10188	3	1	cope	11	none	VS	-119.87086	-137.15627
10188	3	1	cope	11	none	RVS	-302.05173	-193.60306
10188	3	1	cope	11	none	LVS	-321.1299	-279.12344
10188	3	1	cope	11	none	vmPFC	-41.219067	6.966754
10188	3	1	cope	11	none	FFA	207.40862	273.6723
10188	3	1	cope	11	none	sCerb	-30.998568	-17.60471
10188	3	1	cope	11	none	iCerb	-144.37962	-140.20206
10188	3	1	cope	11	none	Motor	-97.80652	-80.8431
10188	3	1	varcope	12	none	VS	118998.1	108874.26
10188	3	1	varcope	12	none	RVS	221577.7	102834.805
10188	3	1	varcope	12	none	LVS	187943.0	130278.664
10188	3	1	varcope	12	none	vmPFC	96337.37	68880.53
10188	3	1	varcope	12	none	FFA	103902.734	75962.48
10188	3	1	varcope	12	none	sCerb	126370.61	117904.9
10188	3	1	varcope	12	none	iCerb	98745.68	96337.16
10188	3	1	varcope	12	none	Motor	52068.836	40479.047
10188	3	1	zstat	12	none	VS	-0.3955786	-0.429433
10188	3	1	zstat	12	none	RVS	-0.3660718	-0.35502625
10188	3	1	zstat	12	none	LVS	-0.18063334	-0.31014264
10188	3	1	zstat	12	none	vmPFC	-0.14908247	-0.01180608
10188	3	1	zstat	12	none	FFA	-0.6754786	-0.62883496
10188	3	1	zstat	12	none	sCerb	0.829223	0.8279147
10188	3	1	zstat	12	none	iCerb	0.55706304	0.62885225
10188	3	1	zstat	12	none	Motor	1.3012449	1.135334
10188	3	1	zstat	13	none	VS	0.6640933	0.5760492
10188	3	1	zstat	13	none	RVS	0.3571642	0.42204818
10188	3	1	zstat	13	none	LVS	0.47850865	0.34734258
10188	3	1	zstat	13	none	vmPFC	0.91151756	0.8549688
10188	3	1	zstat	13	none	FFA	0.8044502	0.7669991
10188	3	1	zstat	13	none	sCerb	-0.112125404	-0.09169729
10188	3	1	zstat	13	none	iCerb	-0.26587185	-0.26426852
10188	3	1	zstat	13	none	Motor	-0.18562034	-0.19195059
10188	3	1	cope	13	none	VS	159.33305	144.53577
10188	3	1	cope	13	none	RVS	62.409607	97.58018
10188	3	1	cope	13	none	LVS	121.41442	92.43618
10188	3	1	cope	13	none	vmPFC	209.84082	167.50745
10188	3	1	cope	13	none	FFA	206.3332	144.81277
10188	3	1	cope	13	none	sCerb	-23.885517	-21.626457
10188	3	1	cope	13	none	iCerb	-56.62306	-60.56866
10188	3	1	cope	13	none	Motor	-32.498005	-26.737703
10188	6	4	varcope	13	none	VS	94676.1	90008.09
10188	6	4	varcope	13	none	RVS	158728.53	87053.35
10188	6	4	varcope	13	none	LVS	133164.14	104941.914
10188	6	4	varcope	13	none	vmPFC	68785.46	61301.703
10188	6	4	varcope	13	none	FFA	77969.695	66929.016
10188	6	4	varcope	13	none	sCerb	82861.55	73981.516
10188	6	4	varcope	13	none	iCerb	62043.91	57684.223
10188	6	4	varcope	13	none	Motor	27124.44	22518.057
10188	6	4	cope	12	none	VS	146.0778	96.25485
10188	6	4	cope	12	none	RVS	197.6438	153.97462
10188	6	4	cope	12	none	LVS	13.183503	12.591732
10188	6	4	cope	12	none	vmPFC	-202.46062	-214.27032
10188	6	4	cope	12	none	FFA	-281.6049	-260.1339
10188	6	4	cope	12	none	sCerb	353.83707	283.32574
10188	6	4	cope	12	none	iCerb	272.31723	222.56154
10188	6	4	cope	12	none	Motor	228.04085	143.59496
10188	6	4	varcope	11	none	VS	216998.36	205451.06
10188	6	4	varcope	11	none	RVS	362137.06	198477.4
10188	6	4	varcope	11	none	LVS	304767.34	239815.55
10188	6	4	varcope	11	none	vmPFC	161116.98	145712.75
10188	6	4	varcope	11	none	FFA	180911.31	154619.28
10188	6	4	varcope	11	none	sCerb	189965.05	169917.05
10188	6	4	varcope	11	none	iCerb	140953.06	130754.086
10188	6	4	varcope	11	none	Motor	62051.723	51367.05
10188	6	4	zstat	11	none	VS	-0.012926095	0.08573474
10188	6	4	zstat	11	none	RVS	-0.46223173	-0.43342865
10188	6	4	zstat	11	none	LVS	-0.047330726	0.12763828
10188	6	4	zstat	11	none	vmPFC	-0.37764332	-0.3118208
10188	6	4	zstat	11	none	FFA	-0.4583674	-0.23028289
10188	6	4	zstat	11	none	sCerb	-0.7017268	-0.6033505
10188	6	4	zstat	11	none	iCerb	-0.7764703	-0.6980746
10188	6	4	zstat	11	none	Motor	-0.46661976	-0.3387936
10188	6	4	cope	11	none	VS	3.3526053	38.69953
10188	6	4	cope	11	none	RVS	-302.2944	-226.91016
10188	6	4	cope	11	none	LVS	46.64418	68.84454
10188	6	4	cope	11	none	vmPFC	-125.94696	-101.44825
10188	6	4	cope	11	none	FFA	-240.89659	-100.467674
10188	6	4	cope	11	none	sCerb	-305.2939	-239.60751
10188	6	4	cope	11	none	iCerb	-284.89203	-252.76305
10188	6	4	cope	11	none	Motor	-135.98688	-69.501045
10188	6	4	varcope	12	none	VS	217373.3	206280.9
10188	6	4	varcope	12	none	RVS	364076.97	199486.5
10188	6	4	varcope	12	none	LVS	305599.53	240357.38
10188	6	4	varcope	12	none	vmPFC	160833.3	144365.38
10188	6	4	varcope	12	none	FFA	180923.16	154865.78
10188	6	4	varcope	12	none	sCerb	190266.44	170084.12
10188	6	4	varcope	12	none	iCerb	142115.19	131652.25
10188	6	4	varcope	12	none	Motor	62337.062	51515.434
10188	6	4	zstat	12	none	VS	0.32008043	0.1974602
10188	6	4	zstat	12	none	RVS	0.3618292	0.26575676
10188	6	4	zstat	12	none	LVS	0.06906438	0.023813805
10188	6	4	zstat	12	none	vmPFC	-0.48837253	-0.50446767
10188	6	4	zstat	12	none	FFA	-0.6827688	-0.67754495
10188	6	4	zstat	12	none	sCerb	0.80550593	0.7065011
10188	6	4	zstat	12	none	iCerb	0.75956166	0.59473
10188	6	4	zstat	12	none	Motor	0.82642514	0.708427
10188	6	4	zstat	13	none	VS	0.08711075	0.13630566
10188	6	4	zstat	13	none	RVS	0.44103813	0.5299505
10188	6	4	zstat	13	none	LVS	0.339498	0.4032352
10188	6	4	zstat	13	none	vmPFC	0.28533453	0.33081517
10188	6	4	zstat	13	none	FFA	0.2463096	0.39014614
10188	6	4	zstat	13	none	sCerb	-0.11912227	-0.117493495
10188	6	4	zstat	13	none	iCerb	0.30578652	0.36510032
10188	6	4	zstat	13	none	Motor	0.36592403	0.10972373
10188	6	4	cope	13	none	VS	17.718142	39.067818
10188	6	4	cope	13	none	RVS	163.24727	173.78735
10188	6	4	cope	13	none	LVS	107.47259	113.2491
10188	6	4	cope	13	none	vmPFC	60.608685	68.4272
10188	6	4	cope	13	none	FFA	90.12703	91.81839
10188	6	4	cope	13	none	sCerb	-29.813593	-31.089243
10188	6	4	cope	13	none	iCerb	67.38077	89.263695
10188	6	4	cope	13	none	Motor	71.28001	13.062356
10188	3	4	varcope	13	none	VS	77666.52	72466.91
10188	3	4	varcope	13	none	RVS	130318.914	62402.1
10188	3	4	varcope	13	none	LVS	124465.02	78615.55
10188	3	4	varcope	13	none	vmPFC	64073.008	48935.793
10188	3	4	varcope	13	none	FFA	89618.7	67678.305
10188	3	4	varcope	13	none	sCerb	76163.65	63287.902
10188	3	4	varcope	13	none	iCerb	57122.316	53486.81
10188	3	4	varcope	13	none	Motor	45238.316	32050.61
10188	3	4	cope	12	none	VS	-348.38232	-372.53418
10188	3	4	cope	12	none	RVS	-158.84264	-203.69849
10188	3	4	cope	12	none	LVS	-453.97098	-544.86615
10188	3	4	cope	12	none	vmPFC	5.9553275	-10.441781
10188	3	4	cope	12	none	FFA	-150.85695	-86.34755
10188	3	4	cope	12	none	sCerb	290.97922	259.59845
10188	3	4	cope	12	none	iCerb	215.96696	177.31177
10188	3	4	cope	12	none	Motor	275.81467	230.21028
10188	3	4	varcope	11	none	VS	180842.08	169597.16
10188	3	4	varcope	11	none	RVS	302936.3	145802.27
10188	3	4	varcope	11	none	LVS	291986.3	184502.86
10188	3	4	varcope	11	none	vmPFC	144401.44	110372.11
10188	3	4	varcope	11	none	FFA	199106.47	154454.08
10188	3	4	varcope	11	none	sCerb	177855.03	149177.0
10188	3	4	varcope	11	none	iCerb	134130.66	125376.94
10188	3	4	varcope	11	none	Motor	102642.33	73035.39
10188	3	4	zstat	11	none	VS	-0.6847547	-0.7958388
10188	3	4	zstat	11	none	RVS	-1.0077729	-0.89618546
10188	3	4	zstat	11	none	LVS	-1.0446836	-1.095652
10188	3	4	zstat	11	none	vmPFC	-0.7296794	-0.52853066
10188	3	4	zstat	11	none	FFA	-0.4363904	-0.5440204
10188	3	4	zstat	11	none	sCerb	-1.0356823	-0.9676628
10188	3	4	zstat	11	none	iCerb	-0.80708265	-0.8784355
10188	3	4	zstat	11	none	Motor	-0.2670998	-0.2596138
10188	3	4	cope	11	none	VS	-287.02682	-309.06952
10188	3	4	cope	11	none	RVS	-546.9808	-392.5063
10188	3	4	cope	11	none	LVS	-517.8948	-544.2171
10188	3	4	cope	11	none	vmPFC	-334.04257	-171.58102
10188	3	4	cope	11	none	FFA	-247.03586	-187.13065
10188	3	4	cope	11	none	sCerb	-415.57352	-385.24326
10188	3	4	cope	11	none	iCerb	-302.23428	-337.07773
10188	3	4	cope	11	none	Motor	-93.70616	-67.48239
10188	3	4	varcope	12	none	VS	176672.05	164024.19
10188	3	4	varcope	12	none	RVS	298130.1	141038.34
10188	3	4	varcope	12	none	LVS	284225.22	178121.25
10188	3	4	varcope	12	none	vmPFC	147442.98	113319.664
10188	3	4	varcope	12	none	FFA	208348.77	156474.19
10188	3	4	varcope	12	none	sCerb	173036.73	142872.12
10188	3	4	varcope	12	none	iCerb	128900.78	120352.02
10188	3	4	varcope	12	none	Motor	102928.195	72988.4
10188	3	4	zstat	12	none	VS	-0.87428886	-0.86115277
10188	3	4	zstat	12	none	RVS	-0.4202015	-0.45366925
10188	3	4	zstat	12	none	LVS	-1.0736989	-1.2187073
10188	3	4	zstat	12	none	vmPFC	0.08094438	-0.030144393
10188	3	4	zstat	12	none	FFA	-0.2665746	-0.26758748
10188	3	4	zstat	12	none	sCerb	0.75657946	0.6894963
10188	3	4	zstat	12	none	iCerb	0.6253947	0.48284912
10188	3	4	zstat	12	none	Motor	0.90184486	0.901409
10188	3	4	zstat	13	none	VS	-0.55417836	-0.6171862
10188	3	4	zstat	13	none	RVS	-0.5599609	-0.58892035
10188	3	4	zstat	13	none	LVS	-0.54091835	-0.631815
10188	3	4	zstat	13	none	vmPFC	0.65697014	0.6278887
10188	3	4	zstat	13	none	FFA	0.017338054	0.025521467
10188	3	4	zstat	13	none	sCerb	-0.6746829	-0.5908099
10188	3	4	zstat	13	none	iCerb	0.025024988	0.019192062
10188	3	4	zstat	13	none	Motor	-0.3702304	-0.39989585
10188	3	4	cope	13	none	VS	-142.60442	-157.74948
10188	3	4	cope	13	none	RVS	-239.44221	-146.68436
10188	3	4	cope	13	none	LVS	-182.64287	-195.38577
10188	3	4	cope	13	none	vmPFC	147.26727	145.03925
10188	3	4	cope	13	none	FFA	-5.3888865	6.2084117
10188	3	4	cope	13	none	sCerb	-181.54303	-164.06685
10188	3	4	cope	13	none	iCerb	-3.2110312	5.053513
10188	3	4	cope	13	none	Motor	-73.87078	-70.98648
10188	1	4	varcope	13	none	VS	151081.34	141539.97
10188	1	4	varcope	13	none	RVS	377657.2	133142.92
10188	1	4	varcope	13	none	LVS	349984.03	161995.72
10188	1	4	varcope	13	none	vmPFC	170751.4	111332.56
10188	1	4	varcope	13	none	FFA	160536.98	118919.33
10188	1	4	varcope	13	none	sCerb	185747.73	164606.19
10188	1	4	varcope	13	none	iCerb	127245.38	117578.86
10188	1	4	varcope	13	none	Motor	113874.56	76014.44
10188	1	4	cope	12	none	VS	-305.00394	-332.545
10188	1	4	cope	12	none	RVS	-508.06104	-414.88147
10188	1	4	cope	12	none	LVS	-462.687	-415.24478
10188	1	4	cope	12	none	vmPFC	-695.69714	-563.0272
10188	1	4	cope	12	none	FFA	-292.19464	-239.4064
10188	1	4	cope	12	none	sCerb	-271.01547	-231.39725
10188	1	4	cope	12	none	iCerb	-293.25677	-258.66708
10188	1	4	cope	12	none	Motor	69.14106	72.7516
10188	1	4	varcope	11	none	VS	349043.1	328794.5
10188	1	4	varcope	11	none	RVS	848751.1	310516.88
10188	1	4	varcope	11	none	LVS	788614.4	377510.03
10188	1	4	varcope	11	none	vmPFC	361798.5	238501.0
10188	1	4	varcope	11	none	FFA	359240.94	277542.22
10188	1	4	varcope	11	none	sCerb	431066.16	387732.97
10188	1	4	varcope	11	none	iCerb	298114.4	275275.97
10188	1	4	varcope	11	none	Motor	249363.66	170036.75
10188	1	4	zstat	11	none	VS	0.30160302	0.20900935
10188	1	4	zstat	11	none	RVS	-0.050098345	-0.035971355
10188	1	4	zstat	11	none	LVS	0.16235583	0.16880567
10188	1	4	zstat	11	none	vmPFC	0.11445917	0.1615017
10188	1	4	zstat	11	none	FFA	0.13856673	0.08693275
10188	1	4	zstat	11	none	sCerb	-0.14725223	-0.2048467
10188	1	4	zstat	11	none	iCerb	-0.056865316	-0.1025582
10188	1	4	zstat	11	none	Motor	0.25063118	0.27045673
10188	1	4	cope	11	none	VS	165.81175	122.85666
10188	1	4	cope	11	none	RVS	-178.78741	-18.974115
10188	1	4	cope	11	none	LVS	-93.37493	112.21797
10188	1	4	cope	11	none	vmPFC	80.529305	129.29137
10188	1	4	cope	11	none	FFA	111.22896	59.286015
10188	1	4	cope	11	none	sCerb	-106.172165	-125.7771
10188	1	4	cope	11	none	iCerb	-28.558746	-55.854675
10188	1	4	cope	11	none	Motor	141.73181	114.31673
10188	1	4	varcope	12	none	VS	328790.8	310475.06
10188	1	4	varcope	12	none	RVS	793959.9	290056.34
10188	1	4	varcope	12	none	LVS	742284.1	355664.16
10188	1	4	varcope	12	none	vmPFC	364798.84	236632.38
10188	1	4	varcope	12	none	FFA	342059.78	257030.56
10188	1	4	varcope	12	none	sCerb	402160.25	356885.84
10188	1	4	varcope	12	none	iCerb	277512.4	255826.66
10188	1	4	varcope	12	none	Motor	241242.42	164125.4
10188	1	4	zstat	12	none	VS	-0.544607	-0.6076344
10188	1	4	zstat	12	none	RVS	-0.6782999	-0.68195397
10188	1	4	zstat	12	none	LVS	-0.6811777	-0.62867343
10188	1	4	zstat	12	none	vmPFC	-1.016892	-1.089582
10188	1	4	zstat	12	none	FFA	-0.43439648	-0.3965541
10188	1	4	zstat	12	none	sCerb	-0.40815625	-0.40641698
10188	1	4	zstat	12	none	iCerb	-0.5300381	-0.5009164
10188	1	4	zstat	12	none	Motor	0.14202508	0.16004081
10188	1	4	zstat	13	none	VS	-0.0687216	0.027961962
10188	1	4	zstat	13	none	RVS	0.0742663	0.100790754
10188	1	4	zstat	13	none	LVS	-0.4191724	-0.23732486
10188	1	4	zstat	13	none	vmPFC	-1.1253767	-1.2397158
10188	1	4	zstat	13	none	FFA	-0.12450536	-0.04797832
10188	1	4	zstat	13	none	sCerb	0.24235159	0.19489391
10188	1	4	zstat	13	none	iCerb	0.9527061	0.9554842
10188	1	4	zstat	13	none	Motor	1.1196952	1.1746905
10188	1	4	cope	13	none	VS	-22.859295	11.318256
10188	1	4	cope	13	none	RVS	90.41895	56.531124
10188	1	4	cope	13	none	LVS	-187.99307	-111.36544
10188	1	4	cope	13	none	vmPFC	-489.34778	-453.50278
10188	1	4	cope	13	none	FFA	-78.72081	-13.056542
10188	1	4	cope	13	none	sCerb	100.14691	82.91888
10188	1	4	cope	13	none	iCerb	318.45062	315.33383
10188	1	4	cope	13	none	Motor	397.66602	319.93124
10186	6	1	varcope	13	none	VS	16055.65	15209.23
10186	6	1	varcope	13	none	RVS	46294.285	28800.986
10186	6	1	varcope	13	none	LVS	38894.02	34413.758
10186	6	1	varcope	13	none	vmPFC	48359.887	32430.06
10186	6	1	varcope	13	none	FFA	24193.838	21620.574
10186	6	1	varcope	13	none	sCerb	40146.113	36967.715
10186	6	1	varcope	13	none	iCerb	37702.95	36258.94
10186	6	1	varcope	13	none	Motor	12873.011	9647.193
10186	6	1	cope	12	none	VS	-6.501774	0.0
10186	6	1	cope	12	none	RVS	-136.52483	-99.666954
10186	6	1	cope	12	none	LVS	-259.8015	-280.8289
10186	6	1	cope	12	none	vmPFC	-107.62211	-75.55487
10186	6	1	cope	12	none	FFA	-165.07292	-160.77792
10186	6	1	cope	12	none	sCerb	155.24149	92.87206
10186	6	1	cope	12	none	iCerb	26.682446	17.968653
10186	6	1	cope	12	none	Motor	197.04509	147.93541
10186	6	1	varcope	11	none	VS	24604.748	23375.172
10186	6	1	varcope	11	none	RVS	70996.58	45066.37
10186	6	1	varcope	11	none	LVS	60045.336	53822.664
10186	6	1	varcope	11	none	vmPFC	68703.22	46825.836
10186	6	1	varcope	11	none	FFA	36855.996	32993.133
10186	6	1	varcope	11	none	sCerb	63106.69	57991.203
10186	6	1	varcope	11	none	iCerb	59769.55	57821.195
10186	6	1	varcope	11	none	Motor	19341.97	14788.541
10186	6	1	zstat	11	none	VS	0.72115725	0.7075508
10186	6	1	zstat	11	none	RVS	0.707439	0.82743055
10186	6	1	zstat	11	none	LVS	1.2196361	1.3997071
10186	6	1	zstat	11	none	vmPFC	0.5811686	0.49380237
10186	6	1	zstat	11	none	FFA	0.2650299	0.17138314
10186	6	1	zstat	11	none	sCerb	-0.83010685	-0.7672861
10186	6	1	zstat	11	none	iCerb	-0.87279755	-0.94827217
10186	6	1	zstat	11	none	Motor	-0.71401536	-0.6950472
10186	6	1	cope	11	none	VS	114.150665	96.64284
10186	6	1	cope	11	none	RVS	180.78555	176.74055
10186	6	1	cope	11	none	LVS	278.4141	267.63715
10186	6	1	cope	11	none	vmPFC	169.71394	91.28894
10186	6	1	cope	11	none	FFA	42.08459	30.016556
10186	6	1	cope	11	none	sCerb	-209.0739	-185.29427
10186	6	1	cope	11	none	iCerb	-217.35266	-227.75201
10186	6	1	cope	11	none	Motor	-106.275795	-85.087326
10186	6	1	varcope	12	none	VS	19678.576	18534.42
10186	6	1	varcope	12	none	RVS	56747.25	35113.074
10186	6	1	varcope	12	none	LVS	47626.547	41942.094
10186	6	1	varcope	12	none	vmPFC	60223.93	40253.266
10186	6	1	varcope	12	none	FFA	29623.031	26644.514
10186	6	1	varcope	12	none	sCerb	48876.7	44960.785
10186	6	1	varcope	12	none	iCerb	45869.75	44044.87
10186	6	1	varcope	12	none	Motor	15841.848	11788.09
10186	6	1	zstat	12	none	VS	-0.0031795697	0.0
10186	6	1	zstat	12	none	RVS	-0.57321084	-0.6202962
10186	6	1	zstat	12	none	LVS	-1.1983957	-1.0926803
10186	6	1	zstat	12	none	vmPFC	-0.31749868	-0.37082556
10186	6	1	zstat	12	none	FFA	-0.97607845	-0.96069646
10186	6	1	zstat	12	none	sCerb	0.6688888	0.43158746
10186	6	1	zstat	12	none	iCerb	0.10008867	0.087417446
10186	6	1	zstat	12	none	Motor	1.6035749	1.3538963
10186	6	1	zstat	13	none	VS	1.0958908	0.95333505
10186	6	1	zstat	13	none	RVS	1.4209647	1.2599227
10186	6	1	zstat	13	none	LVS	1.2650822	1.3193759
10186	6	1	zstat	13	none	vmPFC	1.4848768	1.2447073
10186	6	1	zstat	13	none	FFA	-0.060081404	-0.08756981
10186	6	1	zstat	13	none	sCerb	0.3799456	0.46474046
10186	6	1	zstat	13	none	iCerb	0.07442483	0.09579166
10186	6	1	zstat	13	none	Motor	0.12884407	0.099648796
10186	6	1	cope	13	none	VS	139.63979	105.7955
10186	6	1	cope	13	none	RVS	261.98788	225.33559
10186	6	1	cope	13	none	LVS	261.91	215.13315
10186	6	1	cope	13	none	vmPFC	304.4369	229.16858
10186	6	1	cope	13	none	FFA	-12.870594	-14.589203
10186	6	1	cope	13	none	sCerb	81.92237	91.856285
10186	6	1	cope	13	none	iCerb	17.080538	19.49092
10186	6	1	cope	13	none	Motor	11.878059	10.422615
10186	1	1	varcope	13	none	VS	128001.4	124235.5
10186	1	1	varcope	13	none	RVS	276798.03	141285.9
10186	1	1	varcope	13	none	LVS	224599.9	170470.17
10186	1	1	varcope	13	none	vmPFC	158107.08	100668.89
10186	1	1	varcope	13	none	FFA	146105.14	117375.016
10186	1	1	varcope	13	none	sCerb	253786.66	225336.22
10186	1	1	varcope	13	none	iCerb	250786.56	241312.62
10186	1	1	varcope	13	none	Motor	51999.277	40254.05
10186	1	1	cope	12	none	VS	-171.10248	-138.78897
10186	1	1	cope	12	none	RVS	-289.43042	-219.03511
10186	1	1	cope	12	none	LVS	-265.99927	-152.05237
10186	1	1	cope	12	none	vmPFC	74.14165	39.5508
10186	1	1	cope	12	none	FFA	29.903545	-8.964739
10186	1	1	cope	12	none	sCerb	350.93265	308.06668
10186	1	1	cope	12	none	iCerb	35.462334	12.597416
10186	1	1	cope	12	none	Motor	152.29791	129.8134
10186	1	1	varcope	11	none	VS	182879.89	177530.2
10186	1	1	varcope	11	none	RVS	394513.78	201917.84
10186	1	1	varcope	11	none	LVS	319932.22	243365.17
10186	1	1	varcope	11	none	vmPFC	225565.33	143785.72
10186	1	1	varcope	11	none	FFA	208389.47	167212.97
10186	1	1	varcope	11	none	sCerb	362202.44	321803.47
10186	1	1	varcope	11	none	iCerb	357855.4	344798.44
10186	1	1	varcope	11	none	Motor	74246.77	57465.14
10186	1	1	zstat	11	none	VS	0.049880374	0.060790088
10186	1	1	zstat	11	none	RVS	0.21695367	0.27092928
10186	1	1	zstat	11	none	LVS	-0.08712699	-0.1547504
10186	1	1	zstat	11	none	vmPFC	-0.005037247	-0.03796468
10186	1	1	zstat	11	none	FFA	-0.39578545	-0.4704017
10186	1	1	zstat	11	none	sCerb	-0.23003757	-0.3110831
10186	1	1	zstat	11	none	iCerb	-0.5929417	-0.63220125
10186	1	1	zstat	11	none	Motor	-0.46576887	-0.48733777
10186	1	1	cope	11	none	VS	27.677559	29.33191
10186	1	1	cope	11	none	RVS	100.56159	146.76317
10186	1	1	cope	11	none	LVS	-87.90246	-72.44277
10186	1	1	cope	11	none	vmPFC	32.744427	-17.327871
10186	1	1	cope	11	none	FFA	-168.07806	-206.81865
10186	1	1	cope	11	none	sCerb	-155.96237	-181.68227
10186	1	1	cope	11	none	iCerb	-346.0448	-362.6907
10186	1	1	cope	11	none	Motor	-134.27437	-115.085175
10186	1	1	varcope	12	none	VS	148598.52	144508.38
10186	1	1	varcope	12	none	RVS	322550.22	164097.08
10186	1	1	varcope	12	none	LVS	261519.84	197259.25
10186	1	1	varcope	12	none	vmPFC	183811.64	116565.32
10186	1	1	varcope	12	none	FFA	169780.58	136649.19
10186	1	1	varcope	12	none	sCerb	294406.94	261383.81
10186	1	1	varcope	12	none	iCerb	290546.34	279507.8
10186	1	1	varcope	12	none	Motor	60217.793	46670.758
10186	1	1	zstat	12	none	VS	-0.37958542	-0.36903584
10186	1	1	zstat	12	none	RVS	-0.48150715	-0.5089042
10186	1	1	zstat	12	none	LVS	-0.39117354	-0.41261196
10186	1	1	zstat	12	none	vmPFC	0.19550052	0.08416185
10186	1	1	zstat	12	none	FFA	0.105033696	-0.02873071
10186	1	1	zstat	12	none	sCerb	0.6843013	0.6005138
10186	1	1	zstat	12	none	iCerb	0.06668469	0.022592023
